tweet_id,text,rating_numerator,rating_denominator,name,date,time,stage,retweet_count,favorite_count,jpg_url,dog_breed,confid_level
843604394117681152,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10,Hank,03/19/2017,23:25,None,2959.0,17737.0,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador Retriever,0.430583
843235543001513987,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10,Tycho,03/18/2017,22:59,None,6516.0,22579.0,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452
842846295480000512,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10,Charlie,03/17/2017,21:13,None,3863.0,15986.0,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador Retriever,0.461076
842765311967449089,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10,Indie,03/17/2017,15:51,None,1371.0,7096.0,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador Retriever,0.0293399
842535590457499648,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10,Winnie,03/17/2017,00:38,None,3767.0,19021.0,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084
842163532590374912,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10,George,03/16/2017,00:00,None,6247.0,25745.0,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French Bulldog,0.891227
842115215311396866,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10,Bentley,03/15/2017,20:48,None,3260.0,14739.0,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,Chow,0.293493
841680585030541313,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10,Penny,03/14/2017,16:01,None,8347.0,26963.0,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401
841439858740625411,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10,None,03/14/2017,00:04,doggo,3955.0,13292.0,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador Retriever,0.0481999
841314665196081154,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10,Max,03/13/2017,15:47,None,5060.0,16672.0,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan Hound,0.903712
841077006473256960,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10,Dawn,03/13/2017,00:02,None,5727.0,24114.0,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany Spaniel,0.962985
840632337062862849,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10,Maddie,03/11/2017,18:35,None,1894.0,9459.0,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden Retriever,0.711148
840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10,Monty,03/10/2017,18:27,None,6185.0,20332.0,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake Bay Retriever,0.8639870000000001
839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10,Sojourner,03/10/2017,00:04,None,2481.0,14162.0,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire Bullterrier,0.604938
839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10,Winston,03/08/2017,18:52,None,8408.0,29047.0,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich Terrier,0.05248
839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10,Odie,03/07/2017,22:22,None,7078.0,28689.0,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021
838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10,Arlo,03/07/2017,01:17,None,2246.0,11791.0,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border Terrier,0.664538
838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10,Walter,03/06/2017,01:26,None,1433.0,11532.0,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,Kelpie,0.216562
838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10,Stanley,03/05/2017,19:48,None,5217.0,23872.0,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great Pyrenees,0.997692
838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10,Daisy,03/04/2017,17:49,None,3413.0,18630.0,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,Chow,0.800975
837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10,None,03/04/2017,00:21,pupper,8525.0,36138.0,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden Retriever,0.887625
837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10,Vincent,03/03/2017,01:14,None,2493.0,13528.0,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian Elkhound,0.976255
837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13.0,10,Lucy,03/02/2017,18:17,puppo,5741.0,22342.0,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American Staffordshire Terrier,0.660085
837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10,Clark,03/02/2017,01:20,pupper,2599.0,16933.0,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian Husky,0.767696
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10,Mookie,03/01/2017,17:22,None,2487.0,13467.0,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,Toy Poodle,0.005887300000000001
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10,Meera,03/01/2017,01:42,doggo,5011.0,20347.0,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Schipperke,0.0115635
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10,Lucy,02/27/2017,17:01,None,4661.0,22490.0,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Borzoi,0.564688
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10,None,02/26/2017,23:52,None,4670.0,20230.0,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10,Eli,02/25/2017,19:37,None,3941.0,18839.0,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire Bullterrier,0.6106550000000001
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10,Ash,02/25/2017,01:18,None,3244.0,17371.0,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10,Lola,02/24/2017,23:04,None,1849.0,8216.0,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake Bay Retriever,0.0875033
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10,None,02/24/2017,17:01,None,6246.0,27674.0,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border Collie,0.663138
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10,None,02/24/2017,15:40,None,3279.0,23797.0,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American Staffordshire Terrier,0.0127309
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10,Tucker,02/24/2017,01:03,None,1795.0,11474.0,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Soft-Coated Wheaten Terrier,0.196476
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10,Tobi,02/23/2017,15:25,None,5946.0,22395.0,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border Terrier,0.156276
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10,None,02/23/2017,01:22,doggo,2755.0,14513.0,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Golden Retriever,0.226564
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10,Chester,02/22/2017,17:41,None,1821.0,10197.0,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian Ridgeback,0.468619
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10,Wilson,02/22/2017,01:14,None,5217.0,21853.0,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden Retriever,0.754799
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10,Lipton,02/21/2017,17:04,None,2410.0,13850.0,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador Retriever,0.0452627
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10,Bentley,02/21/2017,02:17,None,2621.0,14221.0,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,0.494969
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10,Charlie,02/20/2017,23:50,None,3747.0,16269.0,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10,Bronte,02/20/2017,17:00,None,3492.0,21937.0,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland White Terrier,0.918144
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10,Poppy,02/20/2017,00:53,None,2250.0,15762.0,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden Retriever,0.727039
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10,Gidget,02/19/2017,01:23,pupper,5272.0,21419.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10,Rhino,02/18/2017,17:00,doggo,2418.0,14125.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,0.539036
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10,Willow,02/18/2017,01:03,None,3951.0,17859.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10,Orion,02/17/2017,17:01,None,3047.0,16835.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,0.5250319999999999
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10,Eevee,02/17/2017,01:13,None,2427.0,12686.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10,Charlie,02/16/2017,23:23,None,3468.0,18197.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,0.50469
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10,Smiley,02/16/2017,17:00,doggo,2542.0,12007.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10,Miguel,02/16/2017,01:04,doggo,5086.0,18948.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,0.601712
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10,Emanuel,02/15/2017,18:54,doggo,6699.0,25497.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10,Kuyu,02/15/2017,17:02,None,7122.0,29398.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,0.777562
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10,Daisy,02/15/2017,01:04,None,1984.0,11099.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10,None,02/14/2017,23:43,None,2122.0,7620.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,0.530416
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10,Dutch,02/14/2017,17:17,None,2504.0,9577.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10,Pete,02/14/2017,02:02,doggo,1666.0,9756.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,0.999715
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10,None,02/14/2017,01:35,pupper,1217.0,6929.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,0.982755
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10,Scooter,02/14/2017,01:09,None,2666.0,12458.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10,Tucker,02/13/2017,22:03,None,2244.0,12664.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,0.26332300000000003
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10,Reggie,02/13/2017,01:46,None,1637.0,8479.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,0.451516
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10,Lilly,02/12/2017,01:04,None,18433.0,71172.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,0.908703
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10,Samson,02/10/2017,16:53,None,3291.0,10461.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,0.442713
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10,Mia,02/10/2017,01:15,None,2141.0,13024.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,0.394486
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10,Leo,02/09/2017,01:27,None,11609.0,33769.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,0.950851
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10,None,02/08/2017,22:00,doggo,2221.0,11138.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,0.315163
829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,10,Astrid,02/08/2017,17:00,doggo,10192.0,36863.0,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire Bullterrier,0.757547
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10,Malcolm,02/08/2017,01:35,None,8117.0,26109.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,0.57314
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10,Dexter,02/07/2017,17:00,None,17743.0,56410.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,0.312221
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10,Alfie,02/07/2017,01:00,None,6442.0,27215.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake Bay Retriever,0.0338986
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10,Fiona,02/06/2017,20:55,None,12300.0,38996.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican Hairless,0.00838837
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10,None,02/06/2017,17:02,None,1474.0,10119.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,0.649209
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10,Mutt,02/06/2017,01:07,None,1261.0,6697.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Toy Poodle,0.0180398
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10,Bear,02/06/2017,01:03,None,1406.0,8143.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10,Doobert,02/05/2017,23:15,doggo,2432.0,13451.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,0.392535
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10,Beebop,02/05/2017,22:55,None,1165.0,7870.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,0.5230859999999999
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10,Alexander,02/05/2017,22:40,None,3216.0,13343.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,0.663047
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10,Brutus,02/04/2017,22:45,None,2352.0,11047.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,0.936662
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10,Kona,02/04/2017,17:34,pupper,5728.0,21465.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,0.8061149999999999
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10,Boots,02/03/2017,23:04,None,3297.0,16450.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,0.285555
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10,Tucker,02/03/2017,19:31,None,1040.0,7895.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10,Ralphie,02/03/2017,01:16,None,3359.0,16933.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,0.352486
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10,Charlie,02/02/2017,17:00,None,2457.0,11279.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,0.8696809999999999
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10,Loki,02/02/2017,01:01,doggo,5498.0,23034.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,0.6173890000000001
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10,Cupid,02/01/2017,17:44,doggo,11232.0,38933.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,0.858764
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10,Pawnd,02/01/2017,01:09,None,2573.0,10753.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,0.628119
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10,Pilot,01/31/2017,17:06,doggo,4600.0,19652.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,0.7418600000000001
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10,None,01/31/2017,01:27,None,2836.0,14161.0,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,0.903048
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10,None,01/30/2017,23:05,doggo,1024.0,5215.0,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,0.782058
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10,Ike,01/30/2017,17:10,None,3442.0,16732.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Golden Retriever,0.00233085
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10,Toby,01/29/2017,22:15,None,2732.0,13609.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,0.8534069999999999
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10,None,01/29/2017,02:44,puppo,18899.0,55597.0,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495
